NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº ALUNOS
MUNICIPAL;SUMARE;PAULINIA;PAULINIA;0;584859;ESCOLA MUNICIPAL PROFESSORA ELVIRA CASSIA DE OLIVEIRA;Estados Unidos da América;1
MUNICIPAL;SUMARE;PAULINIA;PAULINIA;0;584859;ESCOLA MUNICIPAL PROFESSORA ELVIRA CASSIA DE OLIVEIRA;Haiti;3
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;58798;SABIDINHO ESCOLA MUNICIPAL;Colômbia;2
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;58828;XODO DA TITIA ESCOLA MUNICIPAL;Haiti;3
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;58828;XODO DA TITIA ESCOLA MUNICIPAL;Paraguai;1
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;58828;XODO DA TITIA ESCOLA MUNICIPAL;Venezuela;2
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;58841;JOSE DE ANCHIETA ESCOLA MUNICIPAL;Haiti;4
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;67490;LASQUINHA DE GENTE ESCOLA MUNICIPAL;Haiti;1
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;70580;O MUNDO ALEGRE DA CRIANCA ESCOLA MUNICIPAL;Haiti;2
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;70580;O MUNDO ALEGRE DA CRIANCA ESCOLA MUNICIPAL;Peru;1
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;70592;REINO DA GAROTADA ESCOLA MUNICIPAL;Venezuela;1
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;76879;ARCO IRIS ESCOLA MUNICIPAL;França;1
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;117663;RAMONA CANHETE PINTO ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL;Japão;1
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;221533;ANTONIO PALIOTO ESCOLA MUNICIPAL ENSINO FUNDAMENTAL;Japão;1
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;221533;ANTONIO PALIOTO ESCOLA MUNICIPAL ENSINO FUNDAMENTAL;Paraguai;1
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;221545;ANTONIETTA CIA VIEL EMEF;Haiti;3
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;221569;NEUSA DE SOUZA CAMPOS PROFA ESC MUN DE ENS FUNDAMENTAL;Argentina;1
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;221569;NEUSA DE SOUZA CAMPOS PROFA ESC MUN DE ENS FUNDAMENTAL;Haiti;3
MUNICIPAL;SUMARE;SUMARE;SUMARE;0;353516;ALFREDO CASTRO DONAIRE ESCOLA MUNICIPAL;Bolívia;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;6712;MARIA MADALENA CORREIA CRECHE MUNICIPAL;Bolívia;2
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;82156;JORACY CRUZ DOUTOR EMEB;Bolívia;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;82156;JORACY CRUZ DOUTOR EMEB;Nigéria;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;82181;JOSE SEBASTIAO EMEB;Bolívia;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;213834;SYLVIA DA SILVEIRA DE MARTINI EMEB;Bolívia;2
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;213846;SILVINO ANTUNES DE SOUZA EMEB;Bolívia;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;213858;ANTONIO SCHIAVINATI EMEB;Nigéria;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;267824;ANGELO CASTELLO PREFEITO EMEB;Nigéria;2
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;267843;MYRIAM PENTEADO RODRIGUES ALCKMIN EMEB;Bolívia;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;277022;HALIM ABISSAMRA EMEB;Portugal;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;277824;ANTONIO BERNARDINO CORREA EMEF;Colômbia;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;340005;ALFREDO FROES NETO DR EMEB;Bolívia;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;340005;ALFREDO FROES NETO DR EMEB;Cabo Verde;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;375081;LUCIANO POLETTI EMEB;Bolívia;2
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;375147;HELMUTH HANS HERMANN LOUIS BAXMANN PREFEITO EMEB;Bolívia;3
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;375147;HELMUTH HANS HERMANN LOUIS BAXMANN PREFEITO EMEB;Haiti;1
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;375147;HELMUTH HANS HERMANN LOUIS BAXMANN PREFEITO EMEB;Nigéria;3
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;375147;HELMUTH HANS HERMANN LOUIS BAXMANN PREFEITO EMEB;Venezuela;2
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;436021;MARIA INES BATISTA CAMILO GURGEL PROFESSORA EMEB;Espanha;2
MUNICIPAL;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;0;447778;PRIMOROSA JORGE DO NASCIMENTO PROFESSORA EMEB;Bolívia;3
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;23280;ISAIAS MARTINELLI GAMA ENGENHEIRO EM;Haiti;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;148520;IGNEZ DE CASTRO ALMEIDA MAYER PROFA EM;Bolívia;2
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;191280;CELIA PEREIRA DE LIMA PROFA EM;Haiti;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;191280;CELIA PEREIRA DE LIMA PROFA EM;Síria;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;203452;JOSE CELESTINO SANCHES EM;Bolívia;3
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;218029;ANTONIO MARQUES FIGUEIRA EM;Cuba;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;218030;ESCOLA MUNICIPAL CAIC DE SUZANO;Senegal;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;244557;ANTONIO MASCHIETTO PROF EM;Dominicana, República;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;244557;ANTONIO MASCHIETTO PROF EM;Haiti;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;244569;ANA RITA GOMES PROFA EM;Venezuela;2
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;289590;VICTOR SALVIANO EM;Dominicana, República;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;289590;VICTOR SALVIANO EM;Japão;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;289619;DAMASIO FERREIRA DOS SANTOS PROF EM;Peru;1
MUNICIPAL;SUZANO;SUZANO;SUZANO;0;289632;SERGIO SIMAO EM;Bolívia;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;91157;JACARANDA EM;Venezuela;3
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;91170;JOSE CARLOS GONCALVES EM;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;93051;JARDIM MAGALI EM;Venezuela;2
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;93142;JATOBA EM;Bolívia;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;227675;MAURO FERREIRA DA SILVA PROF EM;Haiti;4
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;227675;MAURO FERREIRA DA SILVA PROF EM;Moçambique;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;227717;ANTONIA AUGUSTA DELPHINA MORAES PROFA EM;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;227729;ASTROGILDA DE ABREU SEVILHA PROFA EM;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;227754;VILLA LOBOS EM;Saint Pierre et Miquelon;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;239719;JOSE ARNALDO MELLONI EM;Espanha;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;239732;SANTO ANTONIO EM;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;239768;VISTA ALEGRE EM;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;244624;REYNALDO RAMOS SALDANHA DA GAMA PROF EM;Bolívia;2
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;244636;ELZA MAREIRO MEDINA PROFA EM;Líbano;1
MUNICIPAL;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;285560;PAULO FREIRE PROFESSOR EM;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;69991;VINICIUS DE MORAES EMEF;Haiti;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;78220;EMILIA EMI;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;78232;NARIZINHO EMEI;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;78244;SACI PERERE EMEI;Bolívia;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;81486;RUI BARBOSA EMEFEM;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;90554;HEITOR VILLA LOBOS EMEF;Venezuela;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;99375;PELEZINHO EMEI;Chile;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;203185;PAULO FREIRE EMEF;Angola;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;203185;PAULO FREIRE EMEF;Congo, República Democrática do (antigo Zaire);1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;203269;PITECO EMEI;Chile;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;203269;PITECO EMEI;Haiti;2
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;220231;MARIA JOSE LUIZETTO BUSCARINI EMEF;Peru;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;244661;ARMANDO DE ANDRADE EMEF;Bolívia;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;244661;ARMANDO DE ANDRADE EMEF;Espanha;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;275897;ANISIO DIAS DOS REIS DR EMEF;Paraguai;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;354348;DARCY RIBEIRO ESCOLA MUNICIPAL DE EDUCACAO BASICA;Cuba;1
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;448035;ASAS BRANCAS EMEB;Venezuela;2
MUNICIPAL;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;0;463361;JORGE AMADO EMEB;Qatar;1
MUNICIPAL;TAQUARITINGA;CANDIDO RODRIGUES;CANDIDO RODRIGUES;0;221831;RIZZIERI POLETTI EM;África do Sul;1
MUNICIPAL;TAQUARITINGA;CANDIDO RODRIGUES;CANDIDO RODRIGUES;0;221831;RIZZIERI POLETTI EM;Japão;1
MUNICIPAL;TAQUARITINGA;CANDIDO RODRIGUES;CANDIDO RODRIGUES;44;298554;JOAO SANDRIN CASA DA CRIANCA;África do Sul;1
MUNICIPAL;TAQUARITINGA;CANDIDO RODRIGUES;CANDIDO RODRIGUES;44;298554;JOAO SANDRIN CASA DA CRIANCA;Japão;1
MUNICIPAL;TAQUARITINGA;FERNANDO PRESTES;FERNANDO PRESTES;0;293222;SOPHIA ATHAYDE PEDRASSOLI PROFESSORA EMEB;Japão;1
MUNICIPAL;TAQUARITINGA;IBITINGA;IBITINGA;0;63642;BENEDITO TEIXEIRA DE MACEDO PROFESSOR EMEFEM;Haiti;1
MUNICIPAL;TAQUARITINGA;IBITINGA;IBITINGA;0;224881;DELFINA GOMES DA FONSECA EMEIEF;Bolívia;1
MUNICIPAL;TAQUARITINGA;IBITINGA;IBITINGA;0;224881;DELFINA GOMES DA FONSECA EMEIEF;Venezuela;1
MUNICIPAL;TAQUARITINGA;ITAPOLIS;ITAPOLIS;0;276571;JOSE TOLEDO DE MENDONCA PROFESSOR EMEF;Itália;2
MUNICIPAL;TAQUARITINGA;TAQUARITINGA;TAQUARITINGA;0;208619;JOAO AIELLO COMENDADOR EMEI;Venezuela;1
MUNICIPAL;TAQUARITINGA;TAQUARITINGA;TAQUARITINGA;0;214292;EMEB PROFESSOR MODESTO BOHRER;Venezuela;2
MUNICIPAL;TAQUARITINGA;TAQUARITINGA;TAQUARITINGA;0;227626;DOMINGUES DA SILVA EM;Japão;1
MUNICIPAL;TAUBATE;CACAPAVA;CACAPAVA;0;56856;EDMIR VIANA DE MOURA EMEF;Espanha;1
MUNICIPAL;TAUBATE;CACAPAVA;CACAPAVA;0;246542;ANTONIO PEREIRA BUENO DR EMEF;Colômbia;1
MUNICIPAL;TAUBATE;CACAPAVA;CACAPAVA;0;246542;ANTONIO PEREIRA BUENO DR EMEF;Espanha;1
MUNICIPAL;TAUBATE;CACAPAVA;CACAPAVA;0;270799;EMEIPI PROFESSORA MARCIA APARECIDA FARIA;Austrália;1
MUNICIPAL;TAUBATE;CACAPAVA;CACAPAVA;0;298359;ELIEL DE ALMEIDA MARTINS REV PROF EMEF;Portugal;1
MUNICIPAL;TAUBATE;SAO LUIZ DO PARAITINGA;SAO LUIZ DO PARAITINGA;0;245471;DOMINGUES DE CASTRO EMEF;Síria;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;57046;MARIA LUIZA DA SILVA EMEI;Chile;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;57071;CELESTE IRMA CRECHE COMUNITARIA MUNICIPAL;Colômbia;2
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;57071;CELESTE IRMA CRECHE COMUNITARIA MUNICIPAL;México;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;70774;TEREZINHA ALVES DO PRADO PROFA EMEI;Argentina;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;121873;MARIA ISABEL PEREIRA RIBEIRO PROFESSORA CRECHE MUNICIPAL;México;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;195820;ERNANI BARROS MORGADO EMEF;Colômbia;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;195832;WALTER THAUMATURGO PROF EMEF;Venezuela;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;211588;ALEXANDRE GANDHI DE SOUZA LACERDA TTE EMEI;Colômbia;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;211588;ALEXANDRE GANDHI DE SOUZA LACERDA TTE EMEI;Venezuela;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;229611;ALVARO MARCONDES DE MATTOS PREFEITO EMEF;Espanha;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;229623;JOSE ANGELO VICTAL DIACONO EMEF;Estados Unidos da América;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;229623;JOSE ANGELO VICTAL DIACONO EMEF;Venezuela;2
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;229635;JOSE ANTONIO DO COUTO DOM EMEF;Colômbia;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;246177;CLAUDIO CESAR GUILHERME DE TOLEDO PROF EMEF;Colômbia;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;246189;LUIZ RIBEIRO MUNIZ PROF EMEF;Espanha;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;265056;FEGO CAMARGO MAESTRO ESCOLA MUNICIPAL DE ARTES;China;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;267375;QUIRINO DOUTOR EMEF;Colômbia;2
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;267375;QUIRINO DOUTOR EMEF;Japão;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;267375;QUIRINO DOUTOR EMEF;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;267387;ERNANI GIANNICO PROF EMEF;Colômbia;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;267399;JUVENAL DA COSTA E SILVA PROF EMEF;Colômbia;5
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;267399;JUVENAL DA COSTA E SILVA PROF EMEF;Peru;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;267417;LUIZ AUGUSTO DA SILVA PROF EMEF;Haiti;2
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;267429;JOSE LUIZ PEREIRA RIBEIRO CONEGO EMEF;Colômbia;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;270350;MARISA LAPIDO BARBOSA PROFA EMIEF;Japão;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;270350;MARISA LAPIDO BARBOSA PROFA EMIEF;Peru;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;273454;EVARISTO CAMPISTA CESAR MONSENHOR EMEF;Colômbia;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;298360;CELINA MONTEIRO DE CASTRO PROFA EMEF;Colômbia;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;344552;EVERTON VENDRAMEL DE CASTRO CHAGAS SARGENTO EMIEF;Venezuela;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;455234;JUDITH CAMPISTA CESAR PROFESSORA EMEF;Venezuela;4
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;0;457197;ANNA DOS R SIGNORINI PROFA EMIEFM;Espanha;1
MUNICIPAL;TAUBATE;TAUBATE;TAUBATE;44;571908;PROGRAMA ENSINO ESPORTE E JUVENTUDE UNIDADE IV;Venezuela;2
MUNICIPAL;TUPA;PARAPUA;PARAPUA;0;211060;PARAPUA EMEI DE;Venezuela;1
MUNICIPAL;TUPA;PARAPUA;PARAPUA;0;213937;BAIRRO CORREGO RICO EMEF DO;Venezuela;1
MUNICIPAL;TUPA;PARAPUA;PARAPUA;0;415736;ZIZI PEREIRA DE SOUZA PROFA EMEF;Japão;1
MUNICIPAL;TUPA;QUATA;QUATA;0;247601;LUIZ GAGLIARDI EMEIEF;Venezuela;1
MUNICIPAL;TUPA;RANCHARIA;RANCHARIA;0;81760;EM PROF OSWALDO OLMEDO;Bolívia;1
MUNICIPAL;TUPA;RANCHARIA;RANCHARIA;0;81760;EM PROF OSWALDO OLMEDO;Venezuela;1
MUNICIPAL;TUPA;RANCHARIA;RANCHARIA;0;233500;EM DONA MILOCA;Espanha;1
MUNICIPAL;TUPA;RANCHARIA;RANCHARIA;0;242925;EMEI PROF? VERA SLOBODTICOV DE LIMA;Venezuela;1
MUNICIPAL;TUPA;TUPA;TUPA;0;72631;EMEIEF PROFESSOR JOSE MARIS;Venezuela;1
MUNICIPAL;TUPA;TUPA;TUPA;0;83471;EMEIEF PROFESSORA ENEDINA BOTTEON;Venezuela;4
MUNICIPAL;TUPA;TUPA;TUPA;0;231174;IRENE RESINA MIGLIURUCCI PROFA CRECHE MUNICIPAL;Venezuela;1
MUNICIPAL;TUPA;TUPA;TUPA;0;270763;ALMERINDA RAMOS DE SOUZA LEAO CRECHE ESCOLA;Colômbia;1
MUNICIPAL;TUPA;TUPA;TUPA;0;270763;ALMERINDA RAMOS DE SOUZA LEAO CRECHE ESCOLA;Venezuela;1
MUNICIPAL;TUPA;TUPA;TUPA;0;642551;CINTIA DOS REIS OLIVEIRA CMEI;Venezuela;2
MUNICIPAL;VOTORANTIM;ARACOIABA DA SERRA;ARACOIABA DA SERRA;0;392340;OSMAR GIACOMELLI PROFESSOR CENTRO INTEGRADO DE EDUCACAO;Japão;1
MUNICIPAL;VOTORANTIM;ARACOIABA DA SERRA;ARACOIABA DA SERRA;0;479767;CELIA MIGUEL NOTOLLINI PROFESSORA CENTRO INTEG DE EDUCACAO;Paraguai;2
MUNICIPAL;VOTORANTIM;CAPELA DO ALTO;CAPELA DO ALTO;0;96246;PEDRO DE SOUZA QUEVEDO CENTRO MUNICIPAL DE EDUCACAO INFANTIL;Venezuela;2
MUNICIPAL;VOTORANTIM;CAPELA DO ALTO;CAPELA DO ALTO;0;277757;MARIA ELZA LAZARA LOPES EMEF;Venezuela;1
MUNICIPAL;VOTORANTIM;PIEDADE;PIEDADE;0;58506;ANTONIO ROLIM DA SILVA CEMEI;Japão;1
MUNICIPAL;VOTORANTIM;PIEDADE;PIEDADE;0;274586;GLAUCA RAMALHO DE CAMARGO ARANHA PROFESSORA EMEIEF;Venezuela;1
MUNICIPAL;VOTORANTIM;PILAR DO SUL;PILAR DO SUL;0;66624;TEREZINHA MARIA PROENCA YASUDA PROFESSORA EMEI;Japão;1
MUNICIPAL;VOTORANTIM;PILAR DO SUL;PILAR DO SUL;0;71109;ELENI BARROS TRINDADE PROFESSORA EMEI;Argentina;1
MUNICIPAL;VOTORANTIM;PILAR DO SUL;PILAR DO SUL;0;220103;MARIA DE LOURDES OLIVEIRA IHA PROFESSORA EMEF;Japão;4
MUNICIPAL;VOTORANTIM;PILAR DO SUL;PILAR DO SUL;0;220103;MARIA DE LOURDES OLIVEIRA IHA PROFESSORA EMEF;Síria;1
MUNICIPAL;VOTORANTIM;PILAR DO SUL;PILAR DO SUL;0;388580;MARIA APARECIDA PERCHES PROFESSORA EMEFTI;Venezuela;1
MUNICIPAL;VOTORANTIM;SALTO DE PIRAPORA;SALTO DE PIRAPORA;0;4313;EMEF VEREADORA CELIA DIAS BATISTA DOS SANTOS;Japão;1
MUNICIPAL;VOTORANTIM;SALTO DE PIRAPORA;SALTO DE PIRAPORA;0;4313;EMEF VEREADORA CELIA DIAS BATISTA DOS SANTOS;Portugal;1
MUNICIPAL;VOTORANTIM;SALTO DE PIRAPORA;SALTO DE PIRAPORA;0;451198;PRACIDIO BARROS DE OLIVEIRA VEREADOR EMEF;África do Sul;1
MUNICIPAL;VOTORANTIM;SALTO DE PIRAPORA;SALTO DE PIRAPORA;0;451198;PRACIDIO BARROS DE OLIVEIRA VEREADOR EMEF;Guiné-Conacri;1
MUNICIPAL;VOTORANTIM;SALTO DE PIRAPORA;SALTO DE PIRAPORA;0;497459;RECANTO SAO MANOEL EMEIF;Japão;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;58543;MARIA HELENA DE MORAES SCRIPILLITTI EMEIEF;Portugal;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;66631;BETTY DE SOUZA OLIVEIRA PROFESSORA EMEIEF;Colômbia;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;66667;ROMANA FREDERICH BAUCH EMEI;Haiti;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;67261;ANTONIO MARCIANO EMEIEF;Venezuela;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;227785;EUGENIA MARIA DA SILVEIRA CRECHE;Colômbia;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;241337;OSCAR BENTO MARIANO PROFESSOR EMEF;Haiti;5
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;241337;OSCAR BENTO MARIANO PROFESSOR EMEF;Portugal;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;244512;LUCINDA RODRIGUES PEREIRA IGNACIO EMEIEF;Colômbia;2
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;244512;LUCINDA RODRIGUES PEREIRA IGNACIO EMEIEF;Portugal;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;244512;LUCINDA RODRIGUES PEREIRA IGNACIO EMEIEF;Venezuela;3
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;244533;MERCEDES SANTUCCI PROFESSORA EMEF;Haiti;3
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;244533;MERCEDES SANTUCCI PROFESSORA EMEF;Venezuela;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;244545;EDITH MAGANINI PROFESSORA EMEIEF;Portugal;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;244545;EDITH MAGANINI PROFESSORA EMEIEF;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
MUNICIPAL;VOTORANTIM;VOTORANTIM;VOTORANTIM;0;273442;DIDES CRISPIM ALMEIDA ANTONIO PROFESSOR EMEF;Bolívia;1
MUNICIPAL;VOTUPORANGA;ALVARES FLORENCE;ALVARES FLORENCE;0;234187;NILZA COSTA RODRIGUES PROFA CENTRO MUNICIPAL DE EDUCACAO;Paraguai;1
MUNICIPAL;VOTUPORANGA;AMERICO DE CAMPOS;AMERICO DE CAMPOS;0;277769;FRANCISCO DE VILAR HORTA EMEF;Cuba;1
MUNICIPAL;VOTUPORANGA;COSMORAMA;COSMORAMA;0;205692;ANTONIO PAPINI CENTRO EDUCACIONAL;Bolívia;1
MUNICIPAL;VOTUPORANGA;NHANDEARA;NHANDEARA;0;283125;JOAQUIM FERNANDES DE MELO EMEF;Venezuela;2
MUNICIPAL;VOTUPORANGA;PAULO DE FARIA;PAULO DE FARIA;0;226524;VICENTE LUIZ DA COSTA EMEB;Japão;1
