NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº ALUNOS
PRIVADA;SAO CARLOS;VILA NERY;SAO CARLOS;0;115290;MUNDINHO NOSSO ED INFANTIL E ENSINO FUNDAMENTAL COLEGIO;Bolívia;1
PRIVADA;SAO CARLOS;VILA NERY;SAO CARLOS;0;115290;MUNDINHO NOSSO ED INFANTIL E ENSINO FUNDAMENTAL COLEGIO;Espanha;1
PRIVADA;CENTRO OESTE;LAPA;SAO PAULO;0;347231;MUNDO DE SOFIA ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL;Síria;1
PRIVADA;CARAPICUIBA;COTIA;COTIA;0;173745;MUNDO MAGICO ESCOLA EDUCACAO INFANTIL;Itália;2
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;131933;MUNDO NOVO COLEGIO;Japão;1
PRIVADA;CARAGUATATUBA;UBATUBA;UBATUBA;0;154507;MV COLEGIO;Argentina;1
PRIVADA;CARAGUATATUBA;UBATUBA;UBATUBA;0;154507;MV COLEGIO;Dinamarca;2
PRIVADA;CARAGUATATUBA;UBATUBA;UBATUBA;0;154507;MV COLEGIO;Estados Unidos da América;1
PRIVADA;CARAGUATATUBA;UBATUBA;UBATUBA;0;154507;MV COLEGIO;Japão;2
PRIVADA;CENTRO;PERDIZES;SAO PAULO;0;583261;MY SCHOOL;Estados Unidos da América;1
PRIVADA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;258210;MYRTHES SILVA ABC ESCOLA DE ENFERMAGEM;Haiti;1
PRIVADA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;258210;MYRTHES SILVA ABC ESCOLA DE ENFERMAGEM;Países Baixos (Holanda);1
PRIVADA;CENTRO SUL;VILA PRUDENTE;SAO PAULO;0;142505;MZ SCHOOL;Líbano;2
PRIVADA;LESTE 5;TATUAPE;SAO PAULO;0;432222;NAE NUCLEO ARTE E EDUCACAO;Itália;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;135586;NAHIM AHMAD COLEGIO;Japão;2
PRIVADA;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;0;269141;NATASHA FRANCO VIEIRA ESCOLA;Bolívia;1
PRIVADA;ARARAQUARA;ARARAQUARA;ARARAQUARA;0;188062;NATUREZA CENTRO EDUCACIONAL;Estados Unidos da América;1
PRIVADA;RIBEIRAO PRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;40;802025;NAVE DA SAUDADE ASSOCIACAO BENEFICENTE ESPIRITA;Colômbia;1
PRIVADA;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;429673;NEC INSTITUTO EDUCACIONAL;Irlanda;1
PRIVADA;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;429673;NEC INSTITUTO EDUCACIONAL;Japão;1
PRIVADA;SANTOS;GUARUJA;GUARUJA;48;5031;NEIC UNIVERSO DA CRIANCA;Venezuela;1
PRIVADA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;48;431187;NELSON FERREIRA SEIXEIRO CRECHE COMUNITARIA;Bolívia;1
PRIVADA;LESTE 5;VILA MARIA;SAO PAULO;0;135434;NEOLATINO COLEGIO;Bolívia;3
PRIVADA;LESTE 5;VILA MARIA;SAO PAULO;0;135434;NEOLATINO COLEGIO;China;1
PRIVADA;AMERICANA;NOVA ODESSA;NOVA ODESSA;0;153217;NETWORK COLEGIO;Haiti;1
PRIVADA;LESTE 5;VILA MARIA;SAO PAULO;0;193240;NEWTON BRAGA COLEGIO;Bolívia;3
PRIVADA;LESTE 5;VILA MARIA;SAO PAULO;0;193240;NEWTON BRAGA COLEGIO;São Vicente e Granadinas;1
PRIVADA;JUNDIAI;ITATIBA;ITATIBA;0;113086;NEXT COLEGIO;Espanha;1
PRIVADA;JUNDIAI;ITATIBA;ITATIBA;0;113086;NEXT COLEGIO;Estados Unidos da América;1
PRIVADA;JUNDIAI;ITATIBA;ITATIBA;0;113086;NEXT COLEGIO;França;2
PRIVADA;CENTRO OESTE;RIO PEQUENO;SAO PAULO;0;143571;NICOLAU KERPEN COLEGIO;Peru;1
PRIVADA;CENTRO OESTE;JARDIM PAULISTA;SAO PAULO;0;263357;NILTON TRAVESSO OFICINA DE ATORES;Coreia do Sul;1
PRIVADA;SUZANO;SUZANO;SUZANO;0;286461;NIPO BRASILEIRA DE SUZANO CENTRO EDUCACIONAL;Emiratos Árabes Unidos;1
PRIVADA;SUZANO;SUZANO;SUZANO;0;286461;NIPO BRASILEIRA DE SUZANO CENTRO EDUCACIONAL;Japão;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;434361;NIPPO COLEGIO;Japão;1
PRIVADA;JAU;BARRA BONITA;BARRA BONITA;0;115848;NIVALDO SALCH STIPP PROF ESCOLAS INTEGRADAS;Itália;1
PRIVADA;BARRETOS;BARRETOS;BARRETOS;0;114236;NOMELINI CIRANDINHA COLEGIO;Austrália;1
PRIVADA;BARRETOS;BARRETOS;BARRETOS;0;114236;NOMELINI CIRANDINHA COLEGIO;Egipto;2
PRIVADA;BIRIGUI;BIRIGUI;BIRIGUI;40;116853;NOROESTE INSTITUTO;Portugal;1
PRIVADA;JABOTICABAL;JABOTICABAL;JABOTICABAL;40;189613;NOSSA SENHORA APARECIDA CENTRO VICENTINO EDUCACAO RECREACAO;Venezuela;2
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Argentina;11
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Austrália;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Bolívia;2
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Colômbia;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Espanha;4
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Estados Unidos da América;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;França;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Japão;2
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Peru;4
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Portugal;7
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Roménia;1
PRIVADA;CENTRO OESTE;MOEMA;SAO PAULO;40;106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Venezuela;2
PRIVADA;LINS;LINS;LINS;40;115915;NOSSA SENHORA AUXILIADORA CENTRO EDUCACIONAL;Estados Unidos da América;1
PRIVADA;PIRASSUNUNGA;ARARAS;ARARAS;0;113335;NOSSA SENHORA AUXILIADORA INSTITUTO;Espanha;1
PRIVADA;LESTE 5;BELEM;SAO PAULO;40;101333;NOSSA SENHORA AUXILIADORA INSTITUTO;China;4
PRIVADA;LESTE 5;BELEM;SAO PAULO;40;101333;NOSSA SENHORA AUXILIADORA INSTITUTO;Equador;1
PRIVADA;CENTRO;SANTANA;SAO PAULO;40;100547;NOSSA SENHORA CONSOLATA COLEGIO;Japão;1
PRIVADA;CENTRO SUL;CAMBUCI;SAO PAULO;0;106616;NOSSA SENHORA DA GLORIA COLEGIO MARISTA;Alemanha;1
PRIVADA;CENTRO SUL;CAMBUCI;SAO PAULO;0;106616;NOSSA SENHORA DA GLORIA COLEGIO MARISTA;China;4
PRIVADA;CENTRO SUL;CAMBUCI;SAO PAULO;0;106616;NOSSA SENHORA DA GLORIA COLEGIO MARISTA;França;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;108261;NOSSA SENHORA DAS DORES COLEGIO;Japão;1
PRIVADA;SUL 1;JABAQUARA;SAO PAULO;0;107116;NOSSA SENHORA DAS GRACAS ESCOLA;Espanha;1
PRIVADA;SUL 1;JABAQUARA;SAO PAULO;0;107116;NOSSA SENHORA DAS GRACAS ESCOLA;Estados Unidos da América;1
PRIVADA;CENTRO OESTE;ITAIM BIBI;SAO PAULO;0;104449;NOSSA SENHORA DAS GRACAS ESCOLA;Estados Unidos da América;1
PRIVADA;CENTRO OESTE;ITAIM BIBI;SAO PAULO;0;104449;NOSSA SENHORA DAS GRACAS ESCOLA;França;1
PRIVADA;SUL 1;JABAQUARA;SAO PAULO;0;107116;NOSSA SENHORA DAS GRACAS ESCOLA;Tailândia;1
PRIVADA;ITAPEVI;JANDIRA;JANDIRA;40;179759;NOSSA SENHORA DE FATIMA CENTRO COMUNITARIO DE ED INFANTIL;Cuba;1
PRIVADA;DIADEMA;DIADEMA;DIADEMA;48;288159;NOSSA SENHORA DE FATIMA CRECHE;Venezuela;1
PRIVADA;SUL 3;CIDADE DUTRA;SAO PAULO;40;256432;NOSSA SENHORA DE FATIMA ESCOLA PROFISSIONAL;Peru;2
PRIVADA;OSASCO;OSASCO;OSASCO;0;109435;NOSSA SENHORA DE MISERICORDIA COLEGIO;China;1
PRIVADA;OSASCO;OSASCO;OSASCO;0;109435;NOSSA SENHORA DE MISERICORDIA COLEGIO;Japão;1
PRIVADA;CENTRO;CONSOLACAO;SAO PAULO;0;103697;NOSSA SENHORA DE SION COLEGIO;Albânia;1
PRIVADA;CENTRO;CONSOLACAO;SAO PAULO;0;103697;NOSSA SENHORA DE SION COLEGIO;Bolívia;1
PRIVADA;CENTRO;CONSOLACAO;SAO PAULO;0;103697;NOSSA SENHORA DE SION COLEGIO;Chile;1
PRIVADA;CENTRO;CONSOLACAO;SAO PAULO;0;103697;NOSSA SENHORA DE SION COLEGIO;Espanha;1
PRIVADA;CENTRO;CONSOLACAO;SAO PAULO;0;103697;NOSSA SENHORA DE SION COLEGIO;Estados Unidos da América;1
PRIVADA;CENTRO;CONSOLACAO;SAO PAULO;0;103697;NOSSA SENHORA DE SION COLEGIO;México;2
PRIVADA;GUARATINGUETA;GUARATINGUETA;GUARATINGUETA;40;110668;NOSSA SENHORA DO CARMO INSTITUTO;Filipinas;1
PRIVADA;LESTE 5;VILA FORMOSA;SAO PAULO;40;101990;NOSSA SENHORA DO SAGRADO CORACAO COLEGIO;Chile;2
PRIVADA;LESTE 5;AGUA RASA;SAO PAULO;0;101722;NOSSA SENHORA MENINA EXTERNATO;Estados Unidos da América;1
PRIVADA;LESTE 5;VILA FORMOSA;SAO PAULO;0;101989;NOSSA SENHORA SAGRADO CORACAO EXTERNATO;China;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112586;NOSSA SRAAUXILIADORA COLEGIO SALESIANO;Angola;2
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112586;NOSSA SRAAUXILIADORA COLEGIO SALESIANO;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
PRIVADA;CENTRO;PERDIZES;SAO PAULO;40;102787;NOTRE DAME COLEGIO;Argentina;2
PRIVADA;CENTRO;PERDIZES;SAO PAULO;40;102787;NOTRE DAME COLEGIO;Colômbia;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112562;NOTRE DAME DE CAMPINAS COLEGIO;África do Sul;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112562;NOTRE DAME DE CAMPINAS COLEGIO;Argentina;5
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112562;NOTRE DAME DE CAMPINAS COLEGIO;Aruba;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112562;NOTRE DAME DE CAMPINAS COLEGIO;Áustria;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112562;NOTRE DAME DE CAMPINAS COLEGIO;Canadá;3
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112562;NOTRE DAME DE CAMPINAS COLEGIO;China;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112562;NOTRE DAME DE CAMPINAS COLEGIO;Colômbia;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112562;NOTRE DAME DE CAMPINAS COLEGIO;Estados Unidos da América;2
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112562;NOTRE DAME DE CAMPINAS COLEGIO;França;1
PRIVADA;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;40;112562;NOTRE DAME DE CAMPINAS COLEGIO;Venezuela;2
PRIVADA;CENTRO SUL;IPIRANGA;SAO PAULO;40;106628;NOTRE DAME RAINHA DOS APOSTOLOS COLEGIO;China;1
PRIVADA;CENTRO SUL;IPIRANGA;SAO PAULO;40;106628;NOTRE DAME RAINHA DOS APOSTOLOS COLEGIO;França;1
PRIVADA;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;196685;NOVA ARCA NUCLEO EDUCACIONAL;Bolívia;1
PRIVADA;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;0;196685;NOVA ARCA NUCLEO EDUCACIONAL;Venezuela;1
PRIVADA;NORTE 2;CACHOEIRINHA;SAO PAULO;0;158318;NOVA CACHOEIRINHA COLEGIO UNIDADE II;Bolívia;1
PRIVADA;NORTE 2;CACHOEIRINHA;SAO PAULO;0;158318;NOVA CACHOEIRINHA COLEGIO UNIDADE II;Colômbia;1
PRIVADA;NORTE 2;CACHOEIRINHA;SAO PAULO;0;811658;NOVA DIRETRIZ COLEGIO;Bolívia;1
PRIVADA;SAO JOAO DA BOA VISTA;VARGEM GRANDE DO SUL;VARGEM GRANDE DO SUL;0;142803;NOVA ERA E ESPELHO MAGICO COLEGIO;Japão;1
PRIVADA;LESTE 1;ITAQUERA;SAO PAULO;0;137546;NOVA ESTRELA GUIA ESCOLA UNIDADE I;Portugal;1
PRIVADA;CENTRO SUL;CURSINO;SAO PAULO;0;300287;NOVA ESTRUTURA COLEGIO;Japão;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;810769;NOVA GERACAO CENTRO EDUCACIONAL;Bolívia;4
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;810769;NOVA GERACAO CENTRO EDUCACIONAL;Paraguai;1
PRIVADA;CARAGUATATUBA;CARAGUATATUBA;CARAGUATATUBA;0;155652;NOVA GERACAO COLEGIO;Alemanha;1
PRIVADA;CENTRO SUL;LIBERDADE;SAO PAULO;0;126421;NOVA GERACAO COLEGIO;China;5
PRIVADA;CENTRO SUL;LIBERDADE;SAO PAULO;0;126421;NOVA GERACAO COLEGIO;Coreia do Sul;1
PRIVADA;CENTRO SUL;LIBERDADE;SAO PAULO;0;126421;NOVA GERACAO COLEGIO;Espanha;3
PRIVADA;CENTRO SUL;LIBERDADE;SAO PAULO;0;126421;NOVA GERACAO COLEGIO;Japão;1
PRIVADA;CENTRO SUL;LIBERDADE;SAO PAULO;0;126421;NOVA GERACAO COLEGIO;Portugal;1
PRIVADA;BIRIGUI;BIRIGUI;BIRIGUI;0;123419;NOVA GERACAO COOPERADA;Japão;1
PRIVADA;SANTOS;GUARUJA;GUARUJA;0;196976;NOVA GERACAO ESCOLA INTERNACIONAL;Japão;1
PRIVADA;CENTRO;CASA VERDE;SAO PAULO;0;811105;NOVA META COLEGIO;Bolívia;1
PRIVADA;CENTRO;CASA VERDE;SAO PAULO;0;811105;NOVA META COLEGIO;Peru;1
PRIVADA;AMERICANA;NOVA ODESSA;NOVA ODESSA;0;144526;NOVA ODESSA COLEGIO EDUCACIONAL DE;Bolívia;1
PRIVADA;AMERICANA;NOVA ODESSA;NOVA ODESSA;0;144526;NOVA ODESSA COLEGIO EDUCACIONAL DE;Portugal;2
PRIVADA;ITAPEVI;ITAPEVI;ITAPEVI;0;462986;NOVA OPCAO ESCOLA TECNICA DE ENFERMAGEM;Guiné-Bissau;1
PRIVADA;SUL 1;JABAQUARA;SAO PAULO;0;812894;NOVA ORDEM COLEGIO;Japão;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;467741;NOVA PRANA COLEGIO INCLUSIVO;Japão;1
PRIVADA;JUNDIAI;ITUPEVA;ITUPEVA;0;160234;NOVA VIDA ESCOLA;Argentina;1
PRIVADA;JUNDIAI;ITUPEVA;ITUPEVA;0;160234;NOVA VIDA ESCOLA;Espanha;1
PRIVADA;CENTRO;CASA VERDE;SAO PAULO;0;507866;NOVA VISAO COLEGIO;Colômbia;1
PRIVADA;LESTE 5;VILA MARIA;SAO PAULO;0;100808;NOVE DE JULHO COLEGIO UNIDADE I;Bolívia;7
PRIVADA;LESTE 5;VILA MARIA;SAO PAULO;0;100808;NOVE DE JULHO COLEGIO UNIDADE I;Colômbia;1
PRIVADA;LESTE 5;VILA MARIA;SAO PAULO;0;100808;NOVE DE JULHO COLEGIO UNIDADE I;Peru;2
PRIVADA;LESTE 5;VILA MARIA;SAO PAULO;0;100808;NOVE DE JULHO COLEGIO UNIDADE I;Portugal;5
PRIVADA;CENTRO;BARRA FUNDA;SAO PAULO;0;371981;NOVE DE JULHO COLEGIO UNIDADE II;Haiti;1
PRIVADA;BAURU;BAURU;BAURU;0;481919;NOVO ANGLO BAURU;Peru;1
PRIVADA;BOTUCATU;BOTUCATU;BOTUCATU;0;581367;NOVO ANGLO BOTUCATU;Japão;1
PRIVADA;LESTE 2;SAO MIGUEL;SAO PAULO;0;119222;NOVO HORIZONTE COLEGIO;Estados Unidos da América;1
PRIVADA;LESTE 2;SAO MIGUEL;SAO PAULO;0;119222;NOVO HORIZONTE COLEGIO;Líbano;1
PRIVADA;DIADEMA;DIADEMA;DIADEMA;0;808040;NOVO IDEAL CENTRO EDUCACIONAL;Estados Unidos da América;2
PRIVADA;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;0;805257;NOVOMUNDO COLEGIO;Japão;1
PRIVADA;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;0;805257;NOVOMUNDO COLEGIO;Portugal;1
PRIVADA;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;SAO CAETANO DO SUL;0;6629;NUCLEO DE DESENVOLVIMENTO E RECREACAO INFANTIL NANA NENE S/S LTDAME;Estados Unidos da América;2
PRIVADA;JAU;JAU;JAU;0;468061;NUCLEO DE INTERACAO EDUCATIVA COLEGIO;Canadá;1
PRIVADA;JAU;JAU;JAU;0;153795;NUCLEO DE INTERACAO EDUCATIVA EEI E EF;Espanha;2
PRIVADA;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;0;455052;NUCLEO EDUCACIONAL ITALO BRASILEIRO  NEIB;Estados Unidos da América;1
PRIVADA;MAUA;MAUA;MAUA;0;5005;NUCLEO EDUCACIONAL JARDIM RENILKIDS;Estados Unidos da América;1
PRIVADA;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;0;802451;NUCLEO EDUCACIONAL SERVICOS DE EDUCACAO INFANTIL FUNDAMENTAL;Japão;1
PRIVADA;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;0;802451;NUCLEO EDUCACIONAL SERVICOS DE EDUCACAO INFANTIL FUNDAMENTAL;Venezuela;1
PRIVADA;CARAGUATATUBA;MARESIAS;SAO SEBASTIAO;0;122671;NUCLEO RECREACIONISTA RAIZES SP;Austrália;2
PRIVADA;CARAGUATATUBA;MARESIAS;SAO SEBASTIAO;0;122671;NUCLEO RECREACIONISTA RAIZES SP;Chile;1
PRIVADA;CARAGUATATUBA;MARESIAS;SAO SEBASTIAO;0;122671;NUCLEO RECREACIONISTA RAIZES SP;Estados Unidos da América;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;119912;O FAROL COLEGIO;Japão;1
PRIVADA;SOROCABA;SOROCABA;SOROCABA;0;119912;O FAROL COLEGIO;Suíça;1
PRIVADA;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;0;167496;O PEQUENO APRENDIZ ESCOLA DE EIEF;Bolívia;1
PRIVADA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;0;141811;OBJETIVO ABC CEEFM UND 201;Cuba;1
PRIVADA;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;132123;OBJETIVO ABC CENTRO EDUCACIONAL ENSINO MEDIO UNIDADE 104;Japão;1
PRIVADA;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;434887;OBJETIVO BABY CENTRO EDUCACIONAL INFANTIL;Alemanha;1
PRIVADA;SANTOS;BERTIOGA;BERTIOGA;0;446221;OBJETIVO BERTIOGA BORACEIA UNIDADE II COLEGIO;Japão;2
PRIVADA;SANTOS;BERTIOGA;BERTIOGA;0;811191;OBJETIVO BERTIOGA COLEGIO;Japão;1
PRIVADA;CAIEIRAS;CAIEIRAS;CAIEIRAS;0;268562;OBJETIVO CAIEIRAS DE EDUCACAO INFANTIL E EDUC BASICA CO UNI;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
PRIVADA;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;0;136888;OBJETIVO CENTRO EDUCACIONAL DE PRAIA GRANDE;Bolívia;1
PRIVADA;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;0;136888;OBJETIVO CENTRO EDUCACIONAL DE PRAIA GRANDE;Japão;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;131842;OBJETIVO CENTRO EDUCACIONAL DO LITORAL UNIDADE I;Alemanha;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;131842;OBJETIVO CENTRO EDUCACIONAL DO LITORAL UNIDADE I;Argentina;1
PRIVADA;SANTOS;SANTOS;SANTOS;0;131842;OBJETIVO CENTRO EDUCACIONAL DO LITORAL UNIDADE I;Bolívia;1
PRIVADA;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;SAO CAETANO DO SUL;0;127115;OBJETIVO CENTRO EDUCACIONAL UNIDADE DE SAO CAETANO DO SUL;Espanha;1
PRIVADA;SAO BERNARDO DO CAMPO;SAO CAETANO DO SUL;SAO CAETANO DO SUL;0;127115;OBJETIVO CENTRO EDUCACIONAL UNIDADE DE SAO CAETANO DO SUL;Reino Unido da Grã-Bretanha e Irlanda do Norte;1
PRIVADA;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;811476;OBJETIVO CENTRO INTEGRADO DE EDUCACAO UNIDADE CAMPESTRE;Alemanha;1
PRIVADA;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;0;811476;OBJETIVO CENTRO INTEGRADO DE EDUCACAO UNIDADE CAMPESTRE;Espanha;1
PRIVADA;NORTE 2;TUCURUVI;SAO PAULO;0;143200;OBJETIVO CENTRO INTERESCOLAR UNIDADE CANTAREIRA;Bolívia;1
PRIVADA;NORTE 2;TUCURUVI;SAO PAULO;0;143200;OBJETIVO CENTRO INTERESCOLAR UNIDADE CANTAREIRA;Estados Unidos da América;1
PRIVADA;CENTRO SUL;IPIRANGA;SAO PAULO;0;456731;OBJETIVO CENTRO INTERESCOLAR UNIDADE IPIRANGA;China;9
PRIVADA;CENTRO SUL;IPIRANGA;SAO PAULO;0;456731;OBJETIVO CENTRO INTERESCOLAR UNIDADE IPIRANGA;Hong Kong;1
PRIVADA;CENTRO SUL;IPIRANGA;SAO PAULO;0;456731;OBJETIVO CENTRO INTERESCOLAR UNIDADE IPIRANGA;Síria;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Angola;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Argentina;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Cambodja;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;China;10
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Coreia do Sul;2
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Espanha;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Estados Unidos da América;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Hong Kong;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Índia;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Irão;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Itália;2
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Japão;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Paraguai;1
PRIVADA;CENTRO SUL;BELA VISTA;SAO PAULO;0;103433;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Portugal;2
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;0;132214;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ;Argentina;1
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;0;132214;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ;México;1
PRIVADA;SUL 1;SANTO AMARO;SAO PAULO;0;132214;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ;Portugal;1
PRIVADA;CENTRO;BARRA FUNDA;SAO PAULO;0;140351;OBJETIVO CENTRO INTERESCOLAR UNIDADE POMPEIA;China;2
PRIVADA;CENTRO;BARRA FUNDA;SAO PAULO;0;140351;OBJETIVO CENTRO INTERESCOLAR UNIDADE POMPEIA;Itália;1
PRIVADA;CENTRO SUL;LIBERDADE;SAO PAULO;0;120339;OBJETIVO CENTRO INTERESCOLAR UNIDADE VERGUEIRO;China;16
PRIVADA;CENTRO SUL;LIBERDADE;SAO PAULO;0;120339;OBJETIVO CENTRO INTERESCOLAR UNIDADE VERGUEIRO;Espanha;1
PRIVADA;CENTRO SUL;LIBERDADE;SAO PAULO;0;120339;OBJETIVO CENTRO INTERESCOLAR UNIDADE VERGUEIRO;Hong Kong;2
PRIVADA;CENTRO SUL;LIBERDADE;SAO PAULO;0;120339;OBJETIVO CENTRO INTERESCOLAR UNIDADE VERGUEIRO;Japão;3
